image_path,label,sample_id,panel_id,source
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_36_fig_8_b.jpg,multi spectra chart,atomic-layer-etching/experimental-usecase/36/fig_8,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_36_fig_8_c.jpg,multi spectra chart,atomic-layer-etching/experimental-usecase/36/fig_8,c,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_36_fig_9_a.jpg,multi spectra chart,atomic-layer-etching/experimental-usecase/36/fig_9,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_36_fig_9_b.jpg,multi spectra chart,atomic-layer-etching/experimental-usecase/36/fig_9,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_38_58930c318f0c9c1269db894d23541de4e2601ecd4dd5080cc8bd7171457d9036_a.jpg,conceptual diagram,atomic-layer-etching/experimental-usecase/38/58930c318f0c9c1269db894d23541de4e2601ecd4dd5080cc8bd7171457d9036,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_38_fig4_a.jpg,multiple scatter plot,atomic-layer-etching/experimental-usecase/38/fig4,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_38_fig4_b.jpg,unknown,atomic-layer-etching/experimental-usecase/38/fig4,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_38_fig4_c.jpg,unknown,atomic-layer-etching/experimental-usecase/38/fig4,c,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_38_fig4_d.jpg,unknown,atomic-layer-etching/experimental-usecase/38/fig4,d,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_38_fig4_e.jpg,unknown,atomic-layer-etching/experimental-usecase/38/fig4,e,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_38_fig5_a.jpg,bar chart,atomic-layer-etching/experimental-usecase/38/fig5,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_38_fig5_b.jpg,bar chart,atomic-layer-etching/experimental-usecase/38/fig5,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_38_fig_2_a.jpg,process flow diagram,atomic-layer-etching/experimental-usecase/38/fig_2,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_38_fig_3_a.jpg,line chart,atomic-layer-etching/experimental-usecase/38/fig_3,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_38_fig_6_a.jpg,unknown,atomic-layer-etching/experimental-usecase/38/fig_6,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_39_fig1_a.jpg,conceptual diagram,atomic-layer-etching/experimental-usecase/39/fig1,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_39_fig1_b.jpg,conceptual diagram,atomic-layer-etching/experimental-usecase/39/fig1,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_39_fig1_c.jpg,conceptual diagram,atomic-layer-etching/experimental-usecase/39/fig1,c,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_39_fig1_d.jpg,conceptual diagram,atomic-layer-etching/experimental-usecase/39/fig1,d,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_39_fig1_e.jpg,image panel,atomic-layer-etching/experimental-usecase/39/fig1,e,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_39_fig3_a.jpg,stacked spectra chart,atomic-layer-etching/experimental-usecase/39/fig3,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_39_fig3_b.jpg,stacked spectra chart,atomic-layer-etching/experimental-usecase/39/fig3,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_39_fig3_c.jpg,stacked spectra chart,atomic-layer-etching/experimental-usecase/39/fig3,c,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_39_fig3_d.jpg,stacked spectra chart,atomic-layer-etching/experimental-usecase/39/fig3,d,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_39_fig3_e.jpg,stacked bar chart,atomic-layer-etching/experimental-usecase/39/fig3,e,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_39_fig4_a.jpg,heatmap,atomic-layer-etching/experimental-usecase/39/fig4,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_39_fig4_b.jpg,heatmap,atomic-layer-etching/experimental-usecase/39/fig4,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_39_fig4_c.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/39/fig4,c,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_39_fig4_d.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/39/fig4,d,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_39_fig_2_a.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/39/fig_2,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_39_fig_2_b.jpg,scatter plot,atomic-layer-etching/experimental-usecase/39/fig_2,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_39_fig_2_c.jpg,scatter plot,atomic-layer-etching/experimental-usecase/39/fig_2,c,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_4_fig_1_a.jpg,reaction scheme,atomic-layer-etching/experimental-usecase/4/fig_1,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_4_fig_2_a.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/4/fig_2,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_4_fig_2_b.jpg,line chart,atomic-layer-etching/experimental-usecase/4/fig_2,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_4_fig_3_a.jpg,bar chart,atomic-layer-etching/experimental-usecase/4/fig_3,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_4_fig_3_b.jpg,multi-axis chart,atomic-layer-etching/experimental-usecase/4/fig_3,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_4_fig_3_c.jpg,line chart,atomic-layer-etching/experimental-usecase/4/fig_3,c,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_4_fig_3_d.jpg,multiple scatter plot,atomic-layer-etching/experimental-usecase/4/fig_3,d,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_4_fig_4_a.jpg,image panel,atomic-layer-etching/experimental-usecase/4/fig_4,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_4_fig_4_b.jpg,image panel,atomic-layer-etching/experimental-usecase/4/fig_4,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_40_fig4_a.jpg,stacked spectra chart,atomic-layer-etching/experimental-usecase/40/fig4,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_40_fig4_b.jpg,stacked spectra chart,atomic-layer-etching/experimental-usecase/40/fig4,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_40_fig4_c.jpg,stacked spectra chart,atomic-layer-etching/experimental-usecase/40/fig4,c,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_40_fig4_d.jpg,stacked spectra chart,atomic-layer-etching/experimental-usecase/40/fig4,d,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_40_fig5_a.jpg,multiple scatter plot,atomic-layer-etching/experimental-usecase/40/fig5,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_40_fig5_b.jpg,multiple scatter plot,atomic-layer-etching/experimental-usecase/40/fig5,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_40_fig_1_a.jpg,process flow diagram,atomic-layer-etching/experimental-usecase/40/fig_1,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_40_fig_2_a.jpg,multiple scatter plot,atomic-layer-etching/experimental-usecase/40/fig_2,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_40_fig_2_b.jpg,multiple scatter plot,atomic-layer-etching/experimental-usecase/40/fig_2,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_40_fig_3_a.jpg,scatter plot,atomic-layer-etching/experimental-usecase/40/fig_3,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_40_fig_3_b.jpg,scatter plot,atomic-layer-etching/experimental-usecase/40/fig_3,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_40_fig_3_c.jpg,scatter plot,atomic-layer-etching/experimental-usecase/40/fig_3,c,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_40_fig_6_a.jpg,heatmap,atomic-layer-etching/experimental-usecase/40/fig_6,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_40_fig_6_b.jpg,heatmap,atomic-layer-etching/experimental-usecase/40/fig_6,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_40_fig_6_c.jpg,multi spectra chart,atomic-layer-etching/experimental-usecase/40/fig_6,c,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_40_fig_6_d.jpg,scatter plot,atomic-layer-etching/experimental-usecase/40/fig_6,d,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_40_fig_7_a.jpg,multiple scatter plot,atomic-layer-etching/experimental-usecase/40/fig_7,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_42_figure_1_a.jpg,reaction scheme,atomic-layer-etching/experimental-usecase/42/figure_1,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_42_figure_1_b.jpg,reaction scheme,atomic-layer-etching/experimental-usecase/42/figure_1,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_42_figure_10_a.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/42/figure_10,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_42_figure_2_a.jpg,multiple scatter plot,atomic-layer-etching/experimental-usecase/42/figure_2,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_42_figure_2_b.jpg,multiple scatter plot,atomic-layer-etching/experimental-usecase/42/figure_2,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_42_figure_3_a.jpg,multiple scatter plot,atomic-layer-etching/experimental-usecase/42/figure_3,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_42_figure_3_b.jpg,multiple scatter plot,atomic-layer-etching/experimental-usecase/42/figure_3,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_42_figure_4_a.jpg,multiple scatter plot,atomic-layer-etching/experimental-usecase/42/figure_4,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_42_figure_4_b.jpg,multiple scatter plot,atomic-layer-etching/experimental-usecase/42/figure_4,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_42_figure_5_a.jpg,multiple scatter plot,atomic-layer-etching/experimental-usecase/42/figure_5,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_42_figure_5_b.jpg,multiple scatter plot,atomic-layer-etching/experimental-usecase/42/figure_5,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_42_figure_6_a.jpg,multiple scatter plot,atomic-layer-etching/experimental-usecase/42/figure_6,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_42_figure_6_b.jpg,multiple scatter plot,atomic-layer-etching/experimental-usecase/42/figure_6,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_42_figure_7_a.jpg,molecular structure diagram,atomic-layer-etching/experimental-usecase/42/figure_7,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_42_figure_7_b.jpg,molecular structure diagram,atomic-layer-etching/experimental-usecase/42/figure_7,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_42_figure_7_c.jpg,molecular structure diagram,atomic-layer-etching/experimental-usecase/42/figure_7,c,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_42_figure_7_d.jpg,molecular structure diagram,atomic-layer-etching/experimental-usecase/42/figure_7,d,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_42_figure_8_a.jpg,multiple scatter plot,atomic-layer-etching/experimental-usecase/42/figure_8,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_42_figure_9_a.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/42/figure_9,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_43_fig_1_a.jpg,multi spectra chart,atomic-layer-etching/experimental-usecase/43/fig_1,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_43_fig_1_b.jpg,multi spectra chart,atomic-layer-etching/experimental-usecase/43/fig_1,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_43_fig_2_a.jpg,multi spectra chart,atomic-layer-etching/experimental-usecase/43/fig_2,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_43_fig_2_b.jpg,multi spectra chart,atomic-layer-etching/experimental-usecase/43/fig_2,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_43_fig_3_a.jpg,multiple scatter plot,atomic-layer-etching/experimental-usecase/43/fig_3,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_43_fig_3_b.jpg,scatter plot,atomic-layer-etching/experimental-usecase/43/fig_3,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_43_fig_4_a.jpg,image panel,atomic-layer-etching/experimental-usecase/43/fig_4,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_43_fig_4_b.jpg,image panel,atomic-layer-etching/experimental-usecase/43/fig_4,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_43_fig_5_a.jpg,scatter plot,atomic-layer-etching/experimental-usecase/43/fig_5,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_43_fig_6_a.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/43/fig_6,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_43_fig_6_b.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/43/fig_6,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_43_fig_6_c.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/43/fig_6,c,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_43_fig_6_d.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/43/fig_6,d,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_43_fig_6_e.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/43/fig_6,e,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_43_fig_6_f.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/43/fig_6,f,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_45_figure_1_a.jpg,reaction scheme,atomic-layer-etching/experimental-usecase/45/figure_1,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_45_figure_1_b.jpg,reaction scheme,atomic-layer-etching/experimental-usecase/45/figure_1,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_45_figure_10_a.jpg,multiple scatter plot,atomic-layer-etching/experimental-usecase/45/figure_10,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_45_figure_11_a.jpg,multi spectra chart,atomic-layer-etching/experimental-usecase/45/figure_11,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_45_figure_2_a.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/45/figure_2,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_45_figure_3_a.jpg,multiple scatter plot,atomic-layer-etching/experimental-usecase/45/figure_3,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_45_figure_4_a.jpg,scatter plot,atomic-layer-etching/experimental-usecase/45/figure_4,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_45_figure_4_b.jpg,scatter plot,atomic-layer-etching/experimental-usecase/45/figure_4,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_45_figure_5_a.jpg,multiple scatter plot,atomic-layer-etching/experimental-usecase/45/figure_5,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_45_figure_6_a.jpg,multi spectra chart,atomic-layer-etching/experimental-usecase/45/figure_6,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_45_figure_7_a.jpg,line chart,atomic-layer-etching/experimental-usecase/45/figure_7,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_45_figure_8_a.jpg,apparatus diagram,atomic-layer-etching/experimental-usecase/45/figure_8,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_45_figure_8_b.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/45/figure_8,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_45_figure_9_a.jpg,apparatus diagram,atomic-layer-etching/experimental-usecase/45/figure_9,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_45_figure_9_b.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/45/figure_9,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_46_534d04cd0f885c3fdd5f4aaca3bde4aea20cf962e714ca66eae14e7e8af77611_a.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/46/534d04cd0f885c3fdd5f4aaca3bde4aea20cf962e714ca66eae14e7e8af77611,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_46_534d04cd0f885c3fdd5f4aaca3bde4aea20cf962e714ca66eae14e7e8af77611_b.jpg,line chart,atomic-layer-etching/experimental-usecase/46/534d04cd0f885c3fdd5f4aaca3bde4aea20cf962e714ca66eae14e7e8af77611,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_46_figure_1_a.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/46/figure_1,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_46_figure_1_b.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/46/figure_1,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_46_figure_10_a.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/46/figure_10,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_46_figure_10_b.jpg,line chart,atomic-layer-etching/experimental-usecase/46/figure_10,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_46_figure_10_c.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/46/figure_10,c,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_46_figure_11_a.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/46/figure_11,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_46_figure_11_b.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/46/figure_11,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_46_figure_12_a.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/46/figure_12,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_46_figure_12_b.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/46/figure_12,b,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_46_figure_13_a.jpg,scatter plot,atomic-layer-etching/experimental-usecase/46/figure_13,a,competition
/home/jovyan/shared-scratch-tvinchur-pvc/tvinchur/sci_image_miner/data/crops/train/atomic-layer-etching_experimental-usecase_46_figure_13_b.jpg,scatter plot,atomic-layer-etching/experimental-usecase/46/figure_13,b,competition
