image_path,label,sample_id,panel_id,source
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_19_figure_4_b.jpg,multi spectra chart,atomic-layer-deposition/simulation-usecase/19/figure_4,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_19_figure_4_c.jpg,multi spectra chart,atomic-layer-deposition/simulation-usecase/19/figure_4,c,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_19_figure_4_d.jpg,multi spectra chart,atomic-layer-deposition/simulation-usecase/19/figure_4,d,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_19_figure_4_e.jpg,multi spectra chart,atomic-layer-deposition/simulation-usecase/19/figure_4,e,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_19_figure_4_f.jpg,multi spectra chart,atomic-layer-deposition/simulation-usecase/19/figure_4,f,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_19_figure_4_g.jpg,band diagram,atomic-layer-deposition/simulation-usecase/19/figure_4,g,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_19_figure_4_h.jpg,band diagram,atomic-layer-deposition/simulation-usecase/19/figure_4,h,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_19_figure_4_i.jpg,band diagram,atomic-layer-deposition/simulation-usecase/19/figure_4,i,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_19_figure_5_a.jpg,multi spectra chart,atomic-layer-deposition/simulation-usecase/19/figure_5,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_19_figure_5_b.jpg,multi spectra chart,atomic-layer-deposition/simulation-usecase/19/figure_5,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_19_figure_5_c.jpg,multi spectra chart,atomic-layer-deposition/simulation-usecase/19/figure_5,c,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_19_figure_7_a.jpg,multiple scatter plot,atomic-layer-deposition/simulation-usecase/19/figure_7,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_19_figure_7_b.jpg,grouped bar chart,atomic-layer-deposition/simulation-usecase/19/figure_7,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_2_fig_1_a.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/2/fig_1,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_2_fig_1_b.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/2/fig_1,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_2_fig_1_c.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/2/fig_1,c,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_2_fig_2_a.jpg,reaction energy profile diagram,atomic-layer-deposition/simulation-usecase/2/fig_2,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_2_fig_3_a.jpg,reaction energy profile diagram,atomic-layer-deposition/simulation-usecase/2/fig_3,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_2_fig_4_a.jpg,multiple line chart,atomic-layer-deposition/simulation-usecase/2/fig_4,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_23_fig1_a.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/23/fig1,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_23_fig1_b.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/23/fig1,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_23_fig2_a.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/23/fig2,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_23_fig_3_a.jpg,reaction energy profile diagram,atomic-layer-deposition/simulation-usecase/23/fig_3,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_23_fig_3_b.jpg,reaction energy profile diagram,atomic-layer-deposition/simulation-usecase/23/fig_3,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_23_fig_3_c.jpg,reaction energy profile diagram,atomic-layer-deposition/simulation-usecase/23/fig_3,c,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_23_fig_4_a.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/23/fig_4,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_23_fig_5_a.jpg,reaction energy profile diagram,atomic-layer-deposition/simulation-usecase/23/fig_5,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_23_fig_5_b.jpg,reaction energy profile diagram,atomic-layer-deposition/simulation-usecase/23/fig_5,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_23_fig_5_c.jpg,reaction energy profile diagram,atomic-layer-deposition/simulation-usecase/23/fig_5,c,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_23_fig_6_a.jpg,reaction energy profile diagram,atomic-layer-deposition/simulation-usecase/23/fig_6,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_23_fig_6_b.jpg,reaction energy profile diagram,atomic-layer-deposition/simulation-usecase/23/fig_6,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_23_fig_6_c.jpg,reaction energy profile diagram,atomic-layer-deposition/simulation-usecase/23/fig_6,c,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_23_fig_7_a.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/23/fig_7,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_23_fig_7_b.jpg,multiple line chart,atomic-layer-deposition/simulation-usecase/23/fig_7,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_23_fig_8_a.jpg,multi spectra chart,atomic-layer-deposition/simulation-usecase/23/fig_8,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_23_fig_8_b.jpg,multi spectra chart,atomic-layer-deposition/simulation-usecase/23/fig_8,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_23_fig_8_c.jpg,multi spectra chart,atomic-layer-deposition/simulation-usecase/23/fig_8,c,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_23_fig_8_d.jpg,multi spectra chart,atomic-layer-deposition/simulation-usecase/23/fig_8,d,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_23_fig_9_a.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/23/fig_9,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_23_fig_9_b.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/23/fig_9,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_25_3c11adb668f9644c17072675a51bcbaaf434c0836467b44600b76fb33f050306_a.jpg,workflow diagram,atomic-layer-deposition/simulation-usecase/25/3c11adb668f9644c17072675a51bcbaaf434c0836467b44600b76fb33f050306,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_25_figure_1_a.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/25/figure_1,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_25_figure_1_b.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/25/figure_1,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_25_figure_1_c.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/25/figure_1,c,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_25_figure_1_d.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/25/figure_1,d,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_25_figure_1_e.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/25/figure_1,e,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_25_figure_1_f.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/25/figure_1,f,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_25_figure_1_g.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/25/figure_1,g,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_25_figure_1_h.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/25/figure_1,h,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_25_figure_2_a.jpg,process flow diagram,atomic-layer-deposition/simulation-usecase/25/figure_2,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_25_figure_3_a.jpg,conceptual diagram,atomic-layer-deposition/simulation-usecase/25/figure_3,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_25_figure_3_b.jpg,conceptual diagram,atomic-layer-deposition/simulation-usecase/25/figure_3,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_25_figure_3_c.jpg,conceptual diagram,atomic-layer-deposition/simulation-usecase/25/figure_3,c,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_25_figure_3_d.jpg,conceptual diagram,atomic-layer-deposition/simulation-usecase/25/figure_3,d,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_25_figure_4_a.jpg,multiple line chart,atomic-layer-deposition/simulation-usecase/25/figure_4,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_25_figure_4_b.jpg,multiple line chart,atomic-layer-deposition/simulation-usecase/25/figure_4,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_25_figure_5_a.jpg,multiple scatter plot,atomic-layer-deposition/simulation-usecase/25/figure_5,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_25_figure_5_b.jpg,multiple scatter plot,atomic-layer-deposition/simulation-usecase/25/figure_5,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_25_figure_6_a.jpg,multiple line chart,atomic-layer-deposition/simulation-usecase/25/figure_6,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_25_figure_7_a.jpg,multiple line chart,atomic-layer-deposition/simulation-usecase/25/figure_7,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_25_figure_7_b.jpg,multiple line chart,atomic-layer-deposition/simulation-usecase/25/figure_7,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_25_figure_8_a.jpg,multiple line chart,atomic-layer-deposition/simulation-usecase/25/figure_8,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_25_figure_8_b.jpg,multiple line chart,atomic-layer-deposition/simulation-usecase/25/figure_8,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_26_figure_1_a.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/26/figure_1,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_26_figure_1_b.jpg,process flow diagram,atomic-layer-deposition/simulation-usecase/26/figure_1,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_26_figure_10_a.jpg,process flow diagram,atomic-layer-deposition/simulation-usecase/26/figure_10,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_26_figure_11_a.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/26/figure_11,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_26_figure_11_b.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/26/figure_11,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_26_figure_11_c.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/26/figure_11,c,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_26_figure_11_d.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/26/figure_11,d,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_26_figure_12_a.jpg,multi-axis chart,atomic-layer-deposition/simulation-usecase/26/figure_12,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_26_figure_12_b.jpg,line chart,atomic-layer-deposition/simulation-usecase/26/figure_12,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_26_figure_13_a.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/26/figure_13,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_26_figure_14_a.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/26/figure_14,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_26_figure_14_b.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/26/figure_14,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_26_figure_15_a.jpg,multiple scatter plot,atomic-layer-deposition/simulation-usecase/26/figure_15,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_26_figure_16_a.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/26/figure_16,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_26_figure_16_b.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/26/figure_16,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_26_figure_2_a.jpg,process flow diagram,atomic-layer-deposition/simulation-usecase/26/figure_2,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_26_figure_3_a.jpg,process flow diagram,atomic-layer-deposition/simulation-usecase/26/figure_3,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_26_figure_4_a.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/26/figure_4,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_26_figure_5_a.jpg,process flow diagram,atomic-layer-deposition/simulation-usecase/26/figure_5,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_26_figure_6_a.jpg,process flow diagram,atomic-layer-deposition/simulation-usecase/26/figure_6,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_26_figure_7_a.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/26/figure_7,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_26_figure_8_a.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/26/figure_8,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_26_figure_9_a.jpg,process flow diagram,atomic-layer-deposition/simulation-usecase/26/figure_9,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_27_figure_1_a.jpg,process flow diagram,atomic-layer-deposition/simulation-usecase/27/figure_1,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_27_figure_2_a.jpg,process flow diagram,atomic-layer-deposition/simulation-usecase/27/figure_2,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_27_figure_3_a.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/27/figure_3,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_27_figure_3_b.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/27/figure_3,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_27_figure_3_c.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/27/figure_3,c,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_27_figure_4_a.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/27/figure_4,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_27_figure_5_a.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/27/figure_5,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_27_figure_6_a.jpg,line chart,atomic-layer-deposition/simulation-usecase/27/figure_6,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_27_figure_6_b.jpg,line chart,atomic-layer-deposition/simulation-usecase/27/figure_6,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_28_fig1_a.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/28/fig1,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_28_fig1_b.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/28/fig1,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_28_fig2_a.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/28/fig2,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_28_fig_10_a.jpg,multiple scatter plot,atomic-layer-deposition/simulation-usecase/28/fig_10,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_28_fig_11_a.jpg,multiple scatter plot,atomic-layer-deposition/simulation-usecase/28/fig_11,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_28_fig_3_a.jpg,multi-axis chart,atomic-layer-deposition/simulation-usecase/28/fig_3,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_28_fig_4_a.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/28/fig_4,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_28_fig_4_b.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/28/fig_4,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_28_fig_5_a.jpg,process timing diagram,atomic-layer-deposition/simulation-usecase/28/fig_5,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_28_fig_6_a.jpg,multiple scatter plot,atomic-layer-deposition/simulation-usecase/28/fig_6,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_28_fig_7_a.jpg,multiple scatter plot,atomic-layer-deposition/simulation-usecase/28/fig_7,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_28_fig_8_a.jpg,multiple scatter plot,atomic-layer-deposition/simulation-usecase/28/fig_8,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_28_fig_9_a.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/28/fig_9,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_28_fig_9_b.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/28/fig_9,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_28_fig_9_c.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/28/fig_9,c,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_28_fig_9_d.jpg,molecular structure diagram,atomic-layer-deposition/simulation-usecase/28/fig_9,d,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_29_fig6_a.jpg,multiple scatter plot,atomic-layer-deposition/simulation-usecase/29/fig6,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_29_fig7_a.jpg,multiple scatter plot,atomic-layer-deposition/simulation-usecase/29/fig7,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_29_fig8_a.jpg,multiple scatter plot,atomic-layer-deposition/simulation-usecase/29/fig8,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_29_fig9_a.jpg,multiple scatter plot,atomic-layer-deposition/simulation-usecase/29/fig9,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_29_fig_1_a.jpg,box plot,atomic-layer-deposition/simulation-usecase/29/fig_1,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_29_fig_2_a.jpg,conceptual diagram,atomic-layer-deposition/simulation-usecase/29/fig_2,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_29_fig_3_a.jpg,conceptual diagram,atomic-layer-deposition/simulation-usecase/29/fig_3,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_29_fig_3_b.jpg,conceptual diagram,atomic-layer-deposition/simulation-usecase/29/fig_3,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_29_fig_4_a.jpg,workflow diagram,atomic-layer-deposition/simulation-usecase/29/fig_4,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_29_fig_5_a.jpg,workflow diagram,atomic-layer-deposition/simulation-usecase/29/fig_5,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_30_4681214406d9cc366cad55f679603fc12f8cb43075cdabef079cf5f2a46c2e8b_a.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/30/4681214406d9cc366cad55f679603fc12f8cb43075cdabef079cf5f2a46c2e8b,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_30_4681214406d9cc366cad55f679603fc12f8cb43075cdabef079cf5f2a46c2e8b_b.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/30/4681214406d9cc366cad55f679603fc12f8cb43075cdabef079cf5f2a46c2e8b,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_30_a9607840c6d18561d4f18b7a1f06f1ae28d6db1defddf1c5004de640af0d0642_a.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/30/a9607840c6d18561d4f18b7a1f06f1ae28d6db1defddf1c5004de640af0d0642,a,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_30_a9607840c6d18561d4f18b7a1f06f1ae28d6db1defddf1c5004de640af0d0642_b.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/30/a9607840c6d18561d4f18b7a1f06f1ae28d6db1defddf1c5004de640af0d0642,b,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_30_a9607840c6d18561d4f18b7a1f06f1ae28d6db1defddf1c5004de640af0d0642_c.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/30/a9607840c6d18561d4f18b7a1f06f1ae28d6db1defddf1c5004de640af0d0642,c,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_30_a9607840c6d18561d4f18b7a1f06f1ae28d6db1defddf1c5004de640af0d0642_d.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/30/a9607840c6d18561d4f18b7a1f06f1ae28d6db1defddf1c5004de640af0d0642,d,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_30_a9607840c6d18561d4f18b7a1f06f1ae28d6db1defddf1c5004de640af0d0642_e.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/30/a9607840c6d18561d4f18b7a1f06f1ae28d6db1defddf1c5004de640af0d0642,e,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_30_a9607840c6d18561d4f18b7a1f06f1ae28d6db1defddf1c5004de640af0d0642_f.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/30/a9607840c6d18561d4f18b7a1f06f1ae28d6db1defddf1c5004de640af0d0642,f,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_30_a9607840c6d18561d4f18b7a1f06f1ae28d6db1defddf1c5004de640af0d0642_g.jpg,reaction scheme,atomic-layer-deposition/simulation-usecase/30/a9607840c6d18561d4f18b7a1f06f1ae28d6db1defddf1c5004de640af0d0642,g,competition
/home/jovyan/tvinchur/sci_image_miner/data/crops/train/atomic-layer-deposition_simulation-usecase_30_fc74a7a43c2b4e7c76706ffb02402008e78e3a13e96c96e04dbe586e50ac0aef_a.jpg,conceptual diagram,atomic-layer-deposition/simulation-usecase/30/fc74a7a43c2b4e7c76706ffb02402008e78e3a13e96c96e04dbe586e50ac0aef,a,competition
