image_path,label,sample_id,panel_id
data/crops/train/atomic-layer-deposition_experimental-usecase_37_figure_3_b.jpg,polar chart (rose chart),atomic-layer-deposition/experimental-usecase/37/figure_3,b
data/crops/train/atomic-layer-deposition_experimental-usecase_37_figure_3_c.jpg,spectra chart,atomic-layer-deposition/experimental-usecase/37/figure_3,c
data/crops/train/atomic-layer-deposition_experimental-usecase_37_figure_3_d.jpg,spectra chart,atomic-layer-deposition/experimental-usecase/37/figure_3,d
data/crops/train/atomic-layer-deposition_experimental-usecase_37_figure_3_e.jpg,stacked spectra chart,atomic-layer-deposition/experimental-usecase/37/figure_3,e
data/crops/train/atomic-layer-etching_experimental-usecase_24_380883842d329e1d2658af904adc1caac071a4885e5bacdc9cf4eb516fb8605b_a.jpg,molecular structure diagram,atomic-layer-etching/experimental-usecase/24/380883842d329e1d2658af904adc1caac071a4885e5bacdc9cf4eb516fb8605b,a
data/crops/train/atomic-layer-etching_experimental-usecase_24_380883842d329e1d2658af904adc1caac071a4885e5bacdc9cf4eb516fb8605b_b.jpg,stacked spectra chart,atomic-layer-etching/experimental-usecase/24/380883842d329e1d2658af904adc1caac071a4885e5bacdc9cf4eb516fb8605b,b
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_1_a.jpg,molecular structure diagram,atomic-layer-etching/experimental-usecase/24/figure_1,a
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_1_b.jpg,molecular structure diagram,atomic-layer-etching/experimental-usecase/24/figure_1,b
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_10_a.jpg,multi spectra chart,atomic-layer-etching/experimental-usecase/24/figure_10,a
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_10_b.jpg,multi spectra chart,atomic-layer-etching/experimental-usecase/24/figure_10,b
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_10_c.jpg,multi spectra chart,atomic-layer-etching/experimental-usecase/24/figure_10,c
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_10_d.jpg,multi spectra chart,atomic-layer-etching/experimental-usecase/24/figure_10,d
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_10_e.jpg,stacked spectra chart,atomic-layer-etching/experimental-usecase/24/figure_10,e
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_10_f.jpg,stacked spectra chart,atomic-layer-etching/experimental-usecase/24/figure_10,f
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_11_a.jpg,line chart,atomic-layer-etching/experimental-usecase/24/figure_11,a
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_2_a.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/24/figure_2,a
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_2_b.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/24/figure_2,b
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_2_c.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/24/figure_2,c
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_2_d.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/24/figure_2,d
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_2_e.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/24/figure_2,e
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_2_f.jpg,multiple line chart,atomic-layer-etching/experimental-usecase/24/figure_2,f
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_3_a.jpg,stacked spectra chart,atomic-layer-etching/experimental-usecase/24/figure_3,a
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_3_b.jpg,stacked spectra chart,atomic-layer-etching/experimental-usecase/24/figure_3,b
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_4_a.jpg,multi spectra chart,atomic-layer-etching/experimental-usecase/24/figure_4,a
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_4_b.jpg,multi spectra chart,atomic-layer-etching/experimental-usecase/24/figure_4,b
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_4_c.jpg,stacked spectra chart,atomic-layer-etching/experimental-usecase/24/figure_4,c
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_5_a.jpg,stacked spectra chart,atomic-layer-etching/experimental-usecase/24/figure_5,a
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_5_b.jpg,stacked spectra chart,atomic-layer-etching/experimental-usecase/24/figure_5,b
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_6_a.jpg,multi spectra chart,atomic-layer-etching/experimental-usecase/24/figure_6,a
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_6_b.jpg,multi spectra chart,atomic-layer-etching/experimental-usecase/24/figure_6,b
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_6_c.jpg,molecular structure diagram,atomic-layer-etching/experimental-usecase/24/figure_6,c
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_7_a.jpg,stacked spectra chart,atomic-layer-etching/experimental-usecase/24/figure_7,a
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_7_b.jpg,stacked spectra chart,atomic-layer-etching/experimental-usecase/24/figure_7,b
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_7_c.jpg,stacked spectra chart,atomic-layer-etching/experimental-usecase/24/figure_7,c
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_7_d.jpg,stacked spectra chart,atomic-layer-etching/experimental-usecase/24/figure_7,d
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_7_e.jpg,stacked spectra chart,atomic-layer-etching/experimental-usecase/24/figure_7,e
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_7_f.jpg,stacked spectra chart,atomic-layer-etching/experimental-usecase/24/figure_7,f
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_8_a.jpg,stacked spectra chart,atomic-layer-etching/experimental-usecase/24/figure_8,a
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_9_a.jpg,stacked spectra chart,atomic-layer-etching/experimental-usecase/24/figure_9,a
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_9_b.jpg,stacked spectra chart,atomic-layer-etching/experimental-usecase/24/figure_9,b
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_9_c.jpg,stacked spectra chart,atomic-layer-etching/experimental-usecase/24/figure_9,c
data/crops/train/atomic-layer-etching_experimental-usecase_24_figure_9_d.jpg,stacked spectra chart,atomic-layer-etching/experimental-usecase/24/figure_9,d
data/crops/train/atomic-layer-deposition_experimental-usecase_4_fig4_a.jpg,stacked spectra chart,atomic-layer-deposition/experimental-usecase/4/fig4,a
data/crops/train/atomic-layer-deposition_experimental-usecase_4_fig5_a.jpg,stacked spectra chart,atomic-layer-deposition/experimental-usecase/4/fig5,a
data/crops/train/atomic-layer-deposition_experimental-usecase_4_fig_1_a.jpg,multi-axis chart,atomic-layer-deposition/experimental-usecase/4/fig_1,a
data/crops/train/atomic-layer-deposition_experimental-usecase_4_fig_2_a.jpg,multiple line chart,atomic-layer-deposition/experimental-usecase/4/fig_2,a
data/crops/train/atomic-layer-deposition_experimental-usecase_4_fig_3_a.jpg,multi-axis chart,atomic-layer-deposition/experimental-usecase/4/fig_3,a
data/crops/train/atomic-layer-deposition_experimental-usecase_4_fig_6_a.jpg,image panel,atomic-layer-deposition/experimental-usecase/4/fig_6,a
data/crops/train/atomic-layer-deposition_experimental-usecase_4_fig_6_b.jpg,image panel,atomic-layer-deposition/experimental-usecase/4/fig_6,b
data/crops/train/atomic-layer-deposition_experimental-usecase_4_fig_7_a.jpg,multiple line chart,atomic-layer-deposition/experimental-usecase/4/fig_7,a
data/crops/train/atomic-layer-deposition_experimental-usecase_4_fig_8_a.jpg,multi-axis chart,atomic-layer-deposition/experimental-usecase/4/fig_8,a
data/crops/train/atomic-layer-deposition_experimental-usecase_40_fig_1_a.jpg,apparatus diagram,atomic-layer-deposition/experimental-usecase/40/fig_1,a
data/crops/train/atomic-layer-deposition_experimental-usecase_40_fig_2_a.jpg,multi-axis chart,atomic-layer-deposition/experimental-usecase/40/fig_2,a
data/crops/train/atomic-layer-deposition_experimental-usecase_40_fig_3_a.jpg,multi-axis chart,atomic-layer-deposition/experimental-usecase/40/fig_3,a
data/crops/train/atomic-layer-deposition_experimental-usecase_40_fig_4_a.jpg,stacked spectra chart,atomic-layer-deposition/experimental-usecase/40/fig_4,a
data/crops/train/atomic-layer-deposition_experimental-usecase_40_fig_5_a.jpg,image panel,atomic-layer-deposition/experimental-usecase/40/fig_5,a
data/crops/train/atomic-layer-deposition_experimental-usecase_40_fig_5_b.jpg,image panel,atomic-layer-deposition/experimental-usecase/40/fig_5,b
data/crops/train/atomic-layer-deposition_experimental-usecase_40_fig_6_a.jpg,stacked spectra chart,atomic-layer-deposition/experimental-usecase/40/fig_6,a
data/crops/train/atomic-layer-deposition_experimental-usecase_40_fig_6_b.jpg,spectra chart,atomic-layer-deposition/experimental-usecase/40/fig_6,b
data/crops/train/atomic-layer-deposition_experimental-usecase_40_fig_7_a.jpg,multiple scatter plot,atomic-layer-deposition/experimental-usecase/40/fig_7,a
data/crops/train/atomic-layer-deposition_experimental-usecase_40_fig_8_a.jpg,stacked spectra chart,atomic-layer-deposition/experimental-usecase/40/fig_8,a
data/crops/train/atomic-layer-deposition_experimental-usecase_40_fig_8_b.jpg,stacked spectra chart,atomic-layer-deposition/experimental-usecase/40/fig_8,b
data/crops/train/atomic-layer-deposition_experimental-usecase_41_fig_1_a.jpg,multiple scatter plot,atomic-layer-deposition/experimental-usecase/41/fig_1,a
data/crops/train/atomic-layer-deposition_experimental-usecase_41_fig_2_a.jpg,multiple scatter plot,atomic-layer-deposition/experimental-usecase/41/fig_2,a
data/crops/train/atomic-layer-deposition_experimental-usecase_41_fig_3_a.jpg,image panel,atomic-layer-deposition/experimental-usecase/41/fig_3,a
data/crops/train/atomic-layer-deposition_experimental-usecase_42_38547ce11117d4bfe67b96dae7afd2d6cff0ec861b80b873016629dd9663eadd_a.jpg,unknown,atomic-layer-deposition/experimental-usecase/42/38547ce11117d4bfe67b96dae7afd2d6cff0ec861b80b873016629dd9663eadd,a
data/crops/train/atomic-layer-deposition_experimental-usecase_42_4bc1bd2251b735897bcb27c1db474c8ff962a78f4aa77f892b25b98853c272c7_a.jpg,molecular structure diagram,atomic-layer-deposition/experimental-usecase/42/4bc1bd2251b735897bcb27c1db474c8ff962a78f4aa77f892b25b98853c272c7,a
data/crops/train/atomic-layer-deposition_experimental-usecase_42_figure_1_a.jpg,multiple line chart,atomic-layer-deposition/experimental-usecase/42/figure_1,a
data/crops/train/atomic-layer-deposition_experimental-usecase_42_figure_1_b.jpg,multiple line chart,atomic-layer-deposition/experimental-usecase/42/figure_1,b
data/crops/train/atomic-layer-deposition_experimental-usecase_42_figure_2_a.jpg,molecular structure diagram,atomic-layer-deposition/experimental-usecase/42/figure_2,a
data/crops/train/atomic-layer-deposition_experimental-usecase_42_figure_2_b.jpg,molecular structure diagram,atomic-layer-deposition/experimental-usecase/42/figure_2,b
data/crops/train/atomic-layer-deposition_experimental-usecase_42_figure_3_a.jpg,scatter plot,atomic-layer-deposition/experimental-usecase/42/figure_3,a
data/crops/train/atomic-layer-deposition_experimental-usecase_42_figure_4_a.jpg,image panel,atomic-layer-deposition/experimental-usecase/42/figure_4,a
data/crops/train/atomic-layer-deposition_experimental-usecase_42_figure_4_b.jpg,image panel,atomic-layer-deposition/experimental-usecase/42/figure_4,b
data/crops/train/atomic-layer-deposition_experimental-usecase_42_figure_4_c.jpg,image panel,atomic-layer-deposition/experimental-usecase/42/figure_4,c
data/crops/train/atomic-layer-deposition_experimental-usecase_42_figure_4_d.jpg,image panel,atomic-layer-deposition/experimental-usecase/42/figure_4,d
data/crops/train/atomic-layer-deposition_experimental-usecase_42_figure_5_a.jpg,molecular structure diagram,atomic-layer-deposition/experimental-usecase/42/figure_5,a
data/crops/train/atomic-layer-deposition_experimental-usecase_42_figure_5_b.jpg,molecular structure diagram,atomic-layer-deposition/experimental-usecase/42/figure_5,b
data/crops/train/atomic-layer-deposition_experimental-usecase_42_figure_5_c.jpg,molecular structure diagram,atomic-layer-deposition/experimental-usecase/42/figure_5,c
data/crops/train/atomic-layer-deposition_experimental-usecase_42_figure_5_d.jpg,molecular structure diagram,atomic-layer-deposition/experimental-usecase/42/figure_5,d
data/crops/train/atomic-layer-deposition_experimental-usecase_44_figure_1_a.jpg,image panel,atomic-layer-deposition/experimental-usecase/44/figure_1,a
data/crops/train/atomic-layer-deposition_experimental-usecase_44_figure_1_b.jpg,image panel,atomic-layer-deposition/experimental-usecase/44/figure_1,b
data/crops/train/atomic-layer-deposition_experimental-usecase_44_figure_1_c.jpg,image panel,atomic-layer-deposition/experimental-usecase/44/figure_1,c
data/crops/train/atomic-layer-deposition_experimental-usecase_44_figure_1_d.jpg,image panel,atomic-layer-deposition/experimental-usecase/44/figure_1,d
data/crops/train/atomic-layer-deposition_experimental-usecase_44_figure_2_a.jpg,image panel,atomic-layer-deposition/experimental-usecase/44/figure_2,a
data/crops/train/atomic-layer-deposition_experimental-usecase_44_figure_2_b.jpg,image panel,atomic-layer-deposition/experimental-usecase/44/figure_2,b
data/crops/train/atomic-layer-deposition_experimental-usecase_44_figure_3_a.jpg,image panel,atomic-layer-deposition/experimental-usecase/44/figure_3,a
data/crops/train/atomic-layer-deposition_experimental-usecase_44_figure_3_b.jpg,image panel,atomic-layer-deposition/experimental-usecase/44/figure_3,b
data/crops/train/atomic-layer-deposition_experimental-usecase_44_figure_4_a.jpg,stacked spectra chart,atomic-layer-deposition/experimental-usecase/44/figure_4,a
data/crops/train/atomic-layer-deposition_experimental-usecase_44_figure_5_a.jpg,image panel,atomic-layer-deposition/experimental-usecase/44/figure_5,a
data/crops/train/atomic-layer-deposition_experimental-usecase_44_figure_5_b.jpg,image panel,atomic-layer-deposition/experimental-usecase/44/figure_5,b
data/crops/train/atomic-layer-deposition_experimental-usecase_44_figure_6_a.jpg,image panel,atomic-layer-deposition/experimental-usecase/44/figure_6,a
data/crops/train/atomic-layer-deposition_experimental-usecase_44_figure_6_b.jpg,image panel,atomic-layer-deposition/experimental-usecase/44/figure_6,b
data/crops/train/atomic-layer-deposition_experimental-usecase_44_figure_7_a.jpg,image panel,atomic-layer-deposition/experimental-usecase/44/figure_7,a
data/crops/train/atomic-layer-deposition_experimental-usecase_45_figure_1_a.jpg,multiple line chart,atomic-layer-deposition/experimental-usecase/45/figure_1,a
data/crops/train/atomic-layer-deposition_experimental-usecase_45_figure_2_a.jpg,multi spectra chart,atomic-layer-deposition/experimental-usecase/45/figure_2,a
data/crops/train/atomic-layer-deposition_experimental-usecase_45_figure_3_a.jpg,stacked spectra chart,atomic-layer-deposition/experimental-usecase/45/figure_3,a
data/crops/train/atomic-layer-deposition_experimental-usecase_45_figure_4_a.jpg,scatter plot,atomic-layer-deposition/experimental-usecase/45/figure_4,a
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_1_a.jpg,scatter plot,atomic-layer-deposition/experimental-usecase/49/figure_1,a
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_1_b.jpg,scatter plot,atomic-layer-deposition/experimental-usecase/49/figure_1,b
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_1_c.jpg,scatter plot,atomic-layer-deposition/experimental-usecase/49/figure_1,c
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_1_d.jpg,scatter plot,atomic-layer-deposition/experimental-usecase/49/figure_1,d
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_1_e.jpg,multiple line chart,atomic-layer-deposition/experimental-usecase/49/figure_1,e
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_1_f.jpg,line chart,atomic-layer-deposition/experimental-usecase/49/figure_1,f
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_2_a.jpg,stacked spectra chart,atomic-layer-deposition/experimental-usecase/49/figure_2,a
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_2_b.jpg,stacked spectra chart,atomic-layer-deposition/experimental-usecase/49/figure_2,b
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_3_a.jpg,multi spectra chart,atomic-layer-deposition/experimental-usecase/49/figure_3,a
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_3_b.jpg,multi spectra chart,atomic-layer-deposition/experimental-usecase/49/figure_3,b
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_3_c.jpg,multi spectra chart,atomic-layer-deposition/experimental-usecase/49/figure_3,c
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_3_d.jpg,multi spectra chart,atomic-layer-deposition/experimental-usecase/49/figure_3,d
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_3_e.jpg,image panel,atomic-layer-deposition/experimental-usecase/49/figure_3,e
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_3_f.jpg,image panel,atomic-layer-deposition/experimental-usecase/49/figure_3,f
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_4_a.jpg,process flow diagram,atomic-layer-deposition/experimental-usecase/49/figure_4,a
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_4_b.jpg,image panel,atomic-layer-deposition/experimental-usecase/49/figure_4,b
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_4_c.jpg,image panel,atomic-layer-deposition/experimental-usecase/49/figure_4,c
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_4_d.jpg,spectra chart,atomic-layer-deposition/experimental-usecase/49/figure_4,d
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_4_e.jpg,image panel,atomic-layer-deposition/experimental-usecase/49/figure_4,e
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_4_f.jpg,image panel,atomic-layer-deposition/experimental-usecase/49/figure_4,f
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_4_g.jpg,image panel,atomic-layer-deposition/experimental-usecase/49/figure_4,g
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_4_h.jpg,image panel,atomic-layer-deposition/experimental-usecase/49/figure_4,h
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_5_a.jpg,line chart,atomic-layer-deposition/experimental-usecase/49/figure_5,a
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_5_b.jpg,spectra chart,atomic-layer-deposition/experimental-usecase/49/figure_5,b
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_5_c.jpg,scatter plot,atomic-layer-deposition/experimental-usecase/49/figure_5,c
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_6_a.jpg,stacked spectra chart,atomic-layer-deposition/experimental-usecase/49/figure_6,a
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_6_b.jpg,stacked spectra chart,atomic-layer-deposition/experimental-usecase/49/figure_6,b
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_6_c.jpg,spectra chart,atomic-layer-deposition/experimental-usecase/49/figure_6,c
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_6_d.jpg,spectra chart,atomic-layer-deposition/experimental-usecase/49/figure_6,d
data/crops/train/atomic-layer-deposition_experimental-usecase_49_figure_6_e.jpg,conceptual diagram,atomic-layer-deposition/experimental-usecase/49/figure_6,e
data/crops/train/atomic-layer-deposition_experimental-usecase_5_fig_1_a.jpg,multi spectra chart,atomic-layer-deposition/experimental-usecase/5/fig_1,a
data/crops/train/atomic-layer-deposition_experimental-usecase_5_fig_10_a.jpg,multi-axis chart,atomic-layer-deposition/experimental-usecase/5/fig_10,a
data/crops/train/atomic-layer-deposition_experimental-usecase_5_fig_11_b.jpg,multiple line chart,atomic-layer-deposition/experimental-usecase/5/fig_11,b
data/crops/train/atomic-layer-deposition_experimental-usecase_5_fig_11_a.jpg,multiple line chart,atomic-layer-deposition/experimental-usecase/5/fig_11,a
data/crops/train/atomic-layer-deposition_experimental-usecase_5_fig_12_a.jpg,multiple line chart,atomic-layer-deposition/experimental-usecase/5/fig_12,a
data/crops/train/atomic-layer-deposition_experimental-usecase_5_fig_2_a.jpg,multi spectra chart,atomic-layer-deposition/experimental-usecase/5/fig_2,a
data/crops/train/atomic-layer-deposition_experimental-usecase_5_fig_3_b.jpg,multiple line chart,atomic-layer-deposition/experimental-usecase/5/fig_3,b
data/crops/train/atomic-layer-deposition_experimental-usecase_5_fig_3_a.jpg,multiple line chart,atomic-layer-deposition/experimental-usecase/5/fig_3,a
data/crops/train/atomic-layer-deposition_experimental-usecase_5_fig_4_a.jpg,multi-axis chart,atomic-layer-deposition/experimental-usecase/5/fig_4,a
data/crops/train/atomic-layer-deposition_experimental-usecase_5_fig_5_b.jpg,multi-axis chart,atomic-layer-deposition/experimental-usecase/5/fig_5,b
data/crops/train/atomic-layer-deposition_experimental-usecase_5_fig_5_a.jpg,multi-axis chart,atomic-layer-deposition/experimental-usecase/5/fig_5,a
data/crops/train/atomic-layer-deposition_experimental-usecase_5_fig_6_a.jpg,multi-axis chart,atomic-layer-deposition/experimental-usecase/5/fig_6,a
data/crops/train/atomic-layer-deposition_experimental-usecase_5_fig_7_a.jpg,multi-axis chart,atomic-layer-deposition/experimental-usecase/5/fig_7,a
data/crops/train/atomic-layer-deposition_experimental-usecase_5_fig_8_a.jpg,multiple line chart,atomic-layer-deposition/experimental-usecase/5/fig_8,a
data/crops/train/atomic-layer-deposition_experimental-usecase_5_fig_9_a.jpg,multiple line chart,atomic-layer-deposition/experimental-usecase/5/fig_9,a
data/crops/train/atomic-layer-deposition_experimental-usecase_50_fig4_a.jpg,multiple scatter plot,atomic-layer-deposition/experimental-usecase/50/fig4,a
data/crops/train/atomic-layer-deposition_experimental-usecase_50_fig4_b.jpg,multiple scatter plot,atomic-layer-deposition/experimental-usecase/50/fig4,b
data/crops/train/atomic-layer-deposition_experimental-usecase_50_fig4_c.jpg,multiple scatter plot,atomic-layer-deposition/experimental-usecase/50/fig4,c
data/crops/train/atomic-layer-deposition_experimental-usecase_50_fig4_d.jpg,multiple scatter plot,atomic-layer-deposition/experimental-usecase/50/fig4,d
data/crops/train/atomic-layer-deposition_experimental-usecase_50_fig_1_a.jpg,reaction scheme,atomic-layer-deposition/experimental-usecase/50/fig_1,a
data/crops/train/atomic-layer-deposition_experimental-usecase_50_fig_10_a.jpg,multiple line chart,atomic-layer-deposition/experimental-usecase/50/fig_10,a
data/crops/train/atomic-layer-deposition_experimental-usecase_50_fig_10_b.jpg,table,atomic-layer-deposition/experimental-usecase/50/fig_10,b
data/crops/train/atomic-layer-deposition_experimental-usecase_50_fig_11_a.jpg,scatter plot,atomic-layer-deposition/experimental-usecase/50/fig_11,a
data/crops/train/atomic-layer-deposition_experimental-usecase_50_fig_2_a.jpg,scatter plot,atomic-layer-deposition/experimental-usecase/50/fig_2,a
data/crops/train/atomic-layer-deposition_experimental-usecase_50_fig_2_b.jpg,scatter plot,atomic-layer-deposition/experimental-usecase/50/fig_2,b
data/crops/train/atomic-layer-deposition_experimental-usecase_50_fig_2_c.jpg,scatter plot,atomic-layer-deposition/experimental-usecase/50/fig_2,c
data/crops/train/atomic-layer-deposition_experimental-usecase_50_fig_2_d.jpg,scatter plot,atomic-layer-deposition/experimental-usecase/50/fig_2,d
data/crops/train/atomic-layer-deposition_experimental-usecase_50_fig_3_a.jpg,scatter plot,atomic-layer-deposition/experimental-usecase/50/fig_3,a
data/crops/train/atomic-layer-deposition_experimental-usecase_50_fig_5_a.jpg,scatter plot,atomic-layer-deposition/experimental-usecase/50/fig_5,a
data/crops/train/atomic-layer-deposition_experimental-usecase_50_fig_5_b.jpg,multi-axis chart,atomic-layer-deposition/experimental-usecase/50/fig_5,b
data/crops/train/atomic-layer-deposition_experimental-usecase_50_fig_5_c.jpg,multi-axis chart,atomic-layer-deposition/experimental-usecase/50/fig_5,c
data/crops/train/atomic-layer-deposition_experimental-usecase_50_fig_6_a.jpg,stacked spectra chart,atomic-layer-deposition/experimental-usecase/50/fig_6,a
data/crops/train/atomic-layer-deposition_experimental-usecase_50_fig_6_b.jpg,spectra chart,atomic-layer-deposition/experimental-usecase/50/fig_6,b
data/crops/train/atomic-layer-deposition_experimental-usecase_50_fig_7_a.jpg,scatter plot,atomic-layer-deposition/experimental-usecase/50/fig_7,a
data/crops/train/atomic-layer-deposition_experimental-usecase_50_fig_7_b.jpg,multi-axis chart,atomic-layer-deposition/experimental-usecase/50/fig_7,b
data/crops/train/atomic-layer-deposition_experimental-usecase_50_fig_8_a.jpg,image panel,atomic-layer-deposition/experimental-usecase/50/fig_8,a
data/crops/train/atomic-layer-deposition_experimental-usecase_50_fig_8_b.jpg,image panel,atomic-layer-deposition/experimental-usecase/50/fig_8,b
data/crops/train/atomic-layer-deposition_experimental-usecase_50_fig_9_a.jpg,multiple line chart,atomic-layer-deposition/experimental-usecase/50/fig_9,a
data/crops/train/atomic-layer-deposition_experimental-usecase_52_figure_1_a.jpg,apparatus diagram,atomic-layer-deposition/experimental-usecase/52/figure_1,a
data/crops/train/atomic-layer-deposition_experimental-usecase_52_figure_1_b.jpg,conceptual diagram,atomic-layer-deposition/experimental-usecase/52/figure_1,b
data/crops/train/atomic-layer-deposition_experimental-usecase_52_figure_2_a.jpg,process flow diagram,atomic-layer-deposition/experimental-usecase/52/figure_2,a
data/crops/train/atomic-layer-deposition_experimental-usecase_52_figure_2_b.jpg,conceptual diagram,atomic-layer-deposition/experimental-usecase/52/figure_2,b
data/crops/train/atomic-layer-deposition_experimental-usecase_52_figure_3_a.jpg,line chart,atomic-layer-deposition/experimental-usecase/52/figure_3,a
data/crops/train/atomic-layer-deposition_experimental-usecase_52_figure_3_b.jpg,line chart,atomic-layer-deposition/experimental-usecase/52/figure_3,b
data/crops/train/atomic-layer-deposition_experimental-usecase_52_figure_4_a.jpg,line chart,atomic-layer-deposition/experimental-usecase/52/figure_4,a
data/crops/train/atomic-layer-deposition_experimental-usecase_52_figure_5_a.jpg,multiple line chart,atomic-layer-deposition/experimental-usecase/52/figure_5,a
data/crops/train/atomic-layer-deposition_experimental-usecase_52_figure_6_a.jpg,multi-axis chart,atomic-layer-deposition/experimental-usecase/52/figure_6,a
data/crops/train/atomic-layer-deposition_experimental-usecase_52_figure_7_a.jpg,stacked spectra chart,atomic-layer-deposition/experimental-usecase/52/figure_7,a
data/crops/train/atomic-layer-deposition_experimental-usecase_52_figure_8_a.jpg,multi spectra chart,atomic-layer-deposition/experimental-usecase/52/figure_8,a
data/crops/train/atomic-layer-deposition_experimental-usecase_52_figure_9_a.jpg,multiple line chart,atomic-layer-deposition/experimental-usecase/52/figure_9,a
data/crops/train/atomic-layer-deposition_experimental-usecase_52_figure_9_b.jpg,multiple line chart,atomic-layer-deposition/experimental-usecase/52/figure_9,b
data/crops/train/atomic-layer-deposition_experimental-usecase_52_figure_9_c.jpg,multi-axis chart,atomic-layer-deposition/experimental-usecase/52/figure_9,c
data/crops/train/atomic-layer-deposition_experimental-usecase_54_figure_1_a.jpg,apparatus diagram,atomic-layer-deposition/experimental-usecase/54/figure_1,a
data/crops/train/atomic-layer-deposition_experimental-usecase_54_figure_1_b.jpg,unknown,atomic-layer-deposition/experimental-usecase/54/figure_1,b
data/crops/train/atomic-layer-deposition_experimental-usecase_54_figure_10_a.jpg,multiple line chart,atomic-layer-deposition/experimental-usecase/54/figure_10,a
data/crops/train/atomic-layer-deposition_experimental-usecase_54_figure_11_a.jpg,scatter plot,atomic-layer-deposition/experimental-usecase/54/figure_11,a
data/crops/train/atomic-layer-deposition_experimental-usecase_54_figure_2_a.jpg,multiple line chart,atomic-layer-deposition/experimental-usecase/54/figure_2,a
data/crops/train/atomic-layer-deposition_experimental-usecase_54_figure_3_a.jpg,multiple line chart,atomic-layer-deposition/experimental-usecase/54/figure_3,a
